时间戳,经度,纬度,速度
12336.6,115.78520916666666,40.514375333333334,13.33546179958014
12337.2,115.78520833333332,40.51439533333333,13.347648700423282
12337.8,115.78520716666665,40.51441533333333,13.225708403242315
12338.4,115.78520616666668,40.514435166666665,13.115032888346347
12339.0,115.785205,40.51445483333334,13.127424426227135
12339.6,115.7852035,40.5144745,12.928603998598483
12340.2,115.78520150000001,40.51449383333333,12.701085717363707
12340.8,115.78519933333334,40.514512833333335,12.58577860226513
12341.4,115.78519716666666,40.51453166666667,12.521449905035876
12342.0,115.7851945,40.51455033333333,12.180466350058918
12342.6,115.78519183333334,40.5145685,12.650207279463512
12343.2,115.78518866666667,40.51458733333333,12.675887056176675
12343.8,115.78518533333333,40.51460616666667,12.573282994324721
12344.4,115.78518166666666,40.51462483333333,12.92903310241322
12345.0,115.78517783333334,40.514644,12.929033116317857
12345.6,115.78517383333335,40.514663166666665,12.879058907349465
12346.2,115.78516916666668,40.51468216666667,12.803513392445554
12346.8,115.78516433333334,40.514700999999995,13.20195690328322
12347.4,115.78515983333334,40.514720499999996,13.275645786285327
12348.0,115.78515450000002,40.514739999999996,13.66069246958709
12348.6,115.78514866666667,40.51476,13.214690333479426
12349.2,115.78514283333334,40.51477933333333,13.636867356841135
12349.8,115.785137,40.514799333333336,13.56598342571079
12350.4,115.78513016666666,40.514819,13.896281137355562
12351.0,115.78512316666665,40.51483916666667,13.826319065322393
12351.6,115.78511599999999,40.51485916666666,14.139026190513867
12352.2,115.78510883333333,40.514879666666666,14.332771219368995
12352.8,115.785101,40.51490033333334,14.355441465368111
12353.4,115.78509299999999,40.514920999999994,14.378075967101589
12354.0,115.78508483333331,40.514941666666665,14.865690814596844
12354.6,115.78507616666666,40.514962999999995,14.401086784699002
12355.2,115.78506716666668,40.5149835,14.745715842168043
12355.8,115.78505799999999,40.5150045,14.8226996843168
12356.4,115.78504833333334,40.5150255,14.502343266930769
12357.0,115.78503866666667,40.515046,14.613621734983035
12357.6,115.785029,40.51506666666667,14.56945664018777
12358.2,115.785019,40.51508716666667,14.779570544021023
12358.8,115.7850085,40.51510783333333,4.897233854946873
12359.0,115.785005,40.51511466666667,24.300740157987466
12400.0,115.78498666666668,40.51514833333333,14.625551531075537
12400.6,115.78497583333335,40.51516866666667,14.40230254620027
12401.2,115.78496500000001,40.51518866666667,14.266589872006108
12401.8,115.78495433333335,40.5152085,14.312104119537214
12402.4,115.78494350000001,40.51522833333333,14.28936513786263
12403.0,115.78493283333334,40.515248166666666,14.175524560511395
12403.6,115.78492216666668,40.51526783333334,13.863588784163728
12404.2,115.78491149999999,40.515286999999994,13.851855831781087
12404.8,115.78490099999999,40.51530616666666,13.968344870581575
12405.4,115.78489033333332,40.5153255,13.327409180733973
12406.0,115.78487983333335,40.51534383333333,13.520408983963684
12406.6,115.78486933333333,40.5153625,14.106937308781438
12407.2,115.7848585,40.515382,14.289365245685781
12407.8,115.78484783333333,40.515401833333335,14.10693733581708
12408.4,115.784837,40.51542133333333,14.492335856113892
12409.0,115.78482583333334,40.515441333333335,14.757954062988173
12409.6,115.78481483333334,40.51546183333333,14.592562586629109
12410.2,115.78480366666666,40.515482,14.757954092465164
12410.8,115.78479266666666,40.515502500000004,14.997581183177456
12411.4,115.78478150000001,40.515523333333334,14.911000197647718
12412.0,115.78477016666666,40.515544,14.67035020339476
12412.6,115.78475850000001,40.515564166666664,14.856379306483216
12413.2,115.7847475,40.515584833333335,14.647768958421004
12413.8,115.7847365,40.51560516666667,14.88917593401267
12414.4,115.78472533333334,40.51562583333334,14.932792699903889
12415.0,115.78471399999998,40.5156465,14.845830636603518
12415.6,115.78470250000001,40.515667,14.823910382289638
12416.2,115.78469116666665,40.5156875,14.93279274487765
12416.8,115.78467983333333,40.51570816666666,14.997980055651537
12417.4,115.78466816666666,40.515728833333334,15.170049309333491
12418.0,115.78465616666666,40.51574966666667,15.127116679155348
12418.6,115.78464433333332,40.5157705,15.062885292580175
12419.2,115.78463233333332,40.515791166666666,15.062885307475407
12419.8,115.78462033333332,40.51581183333334,14.965818350911459
12420.4,115.78460833333332,40.515832333333336,15.062885337265856
12421.0,115.78459633333333,40.515853,14.889574512462493
12421.6,115.78458466666667,40.5158735,15.084458370900306
12422.2,115.78457250000001,40.51589416666666,14.889574542097552
12422.8,115.78456083333334,40.51591466666666,15.019646433227942
12423.4,115.784549,40.51593533333333,14.997980220584193
12424.0,115.78453733333332,40.515955999999996,14.954553611155905
12424.6,115.78452583333335,40.51597666666667,20.2244163815432
12425.4,115.7845105,40.51600466666666,10.15232562465314
12425.8,115.78450266666665,40.51601866666667,15.297333324722636
12426.4,115.78449100000002,40.51603983333334,15.339390368484763
12427.0,115.78447966666666,40.51606116666667,15.328787070147472
12427.6,115.78446833333334,40.5160825,15.549141485224565
12428.2,115.78445699999999,40.516104166666665,15.339390417115435
12428.8,115.78444566666667,40.5161255,15.381329348122648
12429.4,115.78443466666667,40.516147000000004,15.370754981773807
12430.0,115.78442366666668,40.516168500000006,15.48627447401794
12430.6,115.78441266666665,40.51619016666667,15.465262008385645
12431.2,115.78440166666665,40.51621183333334,15.23302523075448
12431.8,115.78439083333333,40.516233166666666,15.40205259815022
12432.4,115.78438016666665,40.51625483333333,15.548332327900923
12433.0,115.78437000000001,40.516276833333336,15.61054186048929
12433.6,115.78436000000002,40.516299000000004,15.75486766624297
12434.2,115.78435050000002,40.516321500000004,21.00779757059777
12435.0,115.78433850000002,40.516351666666665,10.557730649012644
12435.4,115.78433233333332,40.516366833333336,15.877403503660366
12436.0,115.78432333333333,40.51638966666667,16.220197371167387
12436.6,115.784315,40.516413166666666,17.09531999443264
12437.2,115.7843065,40.516438,16.398385896772457
12437.8,115.78429933333334,40.516462000000004,16.49681859975677
12438.4,115.78429233333333,40.51648616666667,21.807832626939234
12439.2,115.78428433333332,40.51651833333334,10.829316355153082
12439.6,115.7842805,40.51653433333333,21.918532451425914
12440.4,115.78427383333334,40.51656683333333,10.769092676102563
12440.8,115.78427083333332,40.51658283333334,16.574205599443417
12441.4,115.78426666666668,40.5166075,16.691082629006896
12442.0,115.7842625,40.516632333333334,16.65207206094371
12442.6,115.78425883333333,40.51665716666666,16.71985154893373
12443.2,115.784256,40.51668216666667,16.68090826445054
12443.8,115.78425450000002,40.51670716666667,16.446182009590153
12444.4,115.78425383333334,40.51673183333333,16.208044937180016
12445.0,115.7842535,40.51675616666667,16.554143516026052
12445.6,115.78425433333332,40.516781,22.465027071159362
12446.4,115.78425700000001,40.51681466666666,11.036239530587462
12446.8,115.78425883333333,40.51683116666666,16.632532642282257
12447.4,115.78426216666666,40.516856,22.335664248530215
12448.2,115.7842685,40.51688916666667,16.884358799939367
12448.8,115.78427400000001,40.516914166666666,11.525011396462522
12449.2,115.78427816666665,40.51693116666667,17.818439601424586
12449.8,115.78428533333333,40.51695733333334,17.58086477966968
12450.4,115.78429333333334,40.516982999999996,17.581284077372754
12451.0,115.78430216666666,40.517008499999996,17.728219160861695
12451.6,115.78431133333333,40.51703416666667,17.96467938346193
12452.2,115.78432149999999,40.51706,25.008123424899626
12453.0,115.78433683333333,40.51709566666667,12.601207943110914
12453.4,115.784345,40.5171135,19.085248850212732
12454.0,115.78435749999998,40.5171405,19.313899153585304
12454.6,115.78437133333334,40.5171675,19.506161378592143
12455.2,115.78438566666667,40.51719466666667,20.079587601037655
12455.8,115.78440083333335,40.5172225,20.11234871027464
12456.4,115.78441666666667,40.51725016666667,20.416055138357898
12457.0,115.78443250000001,40.51727833333334,20.01589519742569
12457.6,115.78444883333334,40.517305666666665,26.844036024569924
12458.4,115.78447166666668,40.517342,20.081941403079085
12459.0,115.78448966666669,40.51736883333333,13.32896736126967
12459.4,115.784502,40.5173865,26.77925988499668
12500.2,115.78452666666665,40.517422,13.61782803066296
12500.6,115.78453933333334,40.51744,20.40322900131763
12501.2,115.78455866666667,40.51746683333333,20.276458619408224
12501.8,115.78457866666668,40.51749316666667,27.273331919925397
12502.6,115.78460616666668,40.51752833333333,13.878387154679007
12503.0,115.78462033333332,40.51754616666666,20.579283840653947
12503.6,115.78464183333332,40.517572333333334,20.767672518642822
12504.2,115.78466366666667,40.517598666666665,20.861045250418826
12504.8,115.78468550000001,40.51762516666667,20.437308557404418
12505.4,115.78470716666668,40.517651,20.90812157432518
12506.0,115.78472949999998,40.51767733333334,28.472781799656786
12506.8,115.78475933333333,40.5177135,13.831815759403344
12507.2,115.78477366666667,40.517731166666664,20.985014707319262
12507.8,115.78479566666668,40.517757833333334,21.18477530152212
12508.4,115.78481766666667,40.51778483333333,20.806415438180387
12509.0,115.78483933333334,40.517811333333334,20.79859946574646
12509.6,115.784861,40.51783783333334,27.593380061595703
12510.4,115.78488966666667,40.517873,13.878756000727774
12510.8,115.78490416666666,40.517890666666666,20.953999848165306
12511.4,115.784926,40.51791733333334,27.873683601419717
12512.2,115.78495466666666,40.517953000000006,13.784715907956151
12512.6,115.78496883333334,40.51797066666666,20.767306206031023
12513.2,115.78499033333334,40.51799716666667,20.57928422325211
12513.8,115.78501183333334,40.51802333333333,20.389152662431925
12514.4,115.78503299999998,40.51804933333334,20.38951906769371
12515.0,115.78505449999999,40.51807516666667,27.07809976797798
12515.8,115.78508333333333,40.518109333333335,20.246203598424277
12516.4,115.78510499999999,40.518134833333335,13.559867601427834
12516.8,115.78511933333333,40.518152,20.24620363338969
12517.4,115.785141,40.5181775,20.39712568485395
12518.0,115.78516216666667,40.5182035,20.165736213873565
12518.6,115.7851835,40.518229,20.109217428676615
12519.2,115.78520466666666,40.5182545,20.11656577398119
12519.8,115.78522516666665,40.51828033333334,26.78721930179562
12520.6,115.78525183333335,40.518315,13.571116837955843
12521.0,115.7852655,40.5183325,19.986827363995054
12521.6,115.78528550000001,40.51835833333334,19.91347804764013
12522.2,115.78530516666666,40.51838416666667,26.501527669542114
12523.0,115.78533183333333,40.51841833333334,13.643905401567173
12523.4,115.78534683333334,40.51843533333333,20.06838212765468
12524.0,115.78536749999999,40.518461,19.72516692718956
12524.6,115.78538683333333,40.51848666666667,19.526335613303427
12525.2,115.78540533333334,40.518512333333334,19.05471591150008
12525.8,115.78542233333334,40.51853783333333,19.22384718198635
12526.4,115.78543916666668,40.518563666666665,19.172251396099252
12527.0,115.78545483333333,40.51858983333333,19.00963881836646
12527.6,115.78546866666666,40.51861633333333,19.371931579524947
12528.2,115.78548166666666,40.51864366666667,19.387893318150635
12528.8,115.7854935,40.51867133333334,19.520790900125125
12529.4,115.78550483333332,40.51869933333333,25.245478672370833
12530.2,115.78551816666668,40.51873583333334,12.77893471355525
12530.6,115.78552483333333,40.51875433333333,19.302598514161012
12531.2,115.78553366666665,40.5187825,19.285322509404505
12531.8,115.7855415,40.51881083333333,19.082335409979883
12532.4,115.78554833333334,40.518839,19.309748208446422
12533.0,115.78555399999999,40.518867666666665,25.932561564853987
12533.8,115.78555983333332,40.518906333333334,19.166070278895926
12534.4,115.78556316666666,40.518935000000006,12.903430484873619
12534.8,115.78556466666666,40.51895433333333,26.0068301712439
12535.6,115.7855665,40.518993333333334,19.44271957368472
12536.2,115.78556583333332,40.5190225,12.878204530024282
12536.6,115.78556449999999,40.51904183333333,19.267171543504343
12537.2,115.78556183333333,40.51907066666667,19.300897300953544
12537.8,115.78555833333333,40.5190995,19.5677568832789
12538.4,115.78555366666666,40.51912866666667,19.51826742781228
12539.0,115.78554833333334,40.519157666666665,25.79554469761681
12539.8,115.78553983333335,40.519195833333335,19.73366545891452
12540.4,115.785532,40.51922483333333,12.99218608513842
12540.8,115.78552616666666,40.519243833333334,26.337788651443553
12541.6,115.78551350000001,40.51928216666667,19.578179939885928
12542.2,115.78550333333332,40.519310499999996,19.553666073997377
12542.8,115.78549249999999,40.51933866666666,13.030508756083448
12543.2,115.78548483333334,40.51935733333333,25.779981644379102
12544.0,115.78546933333334,40.519394166666665,12.677983263581874
12544.4,115.78546133333333,40.51941216666667,18.82916692343453
12545.0,115.78544850000002,40.519438666666666,18.864480295967144
12545.6,115.78543433333334,40.51946483333334,18.51851626638656
12546.2,115.78541933333332,40.519490166666664,18.51890920556199
12546.8,115.78540383333332,40.51951533333333,18.059716951040304
12547.4,115.78538683333333,40.51953916666666,23.779403147341277
12548.2,115.78536366666667,40.51957016666667,11.628476580008076
12548.6,115.78535166666667,40.519585,17.12213408076164
12549.2,115.78533316666666,40.5196065,17.00958650727972
12549.8,115.7853135,40.519627166666666,22.596357701192822
12550.6,115.78528633333332,40.519653999999996,16.27173614615662
12551.2,115.78526516666668,40.51967233333333,15.951022891572846
12551.8,115.78524333333334,40.5196895,15.468139023807009
12552.4,115.78522033333333,40.51970466666667,15.098750484539972
12553.0,115.78519633333332,40.519718,14.575844924237806
12553.6,115.78517166666667,40.51972916666667,14.488197551211663
12554.2,115.78514616666668,40.519738833333335,14.298086011090916
12554.8,115.78512,40.51974666666667,13.822759143103134
12555.4,115.78509549999998,40.51975566666667,13.392802125869787
12556.0,115.78507183333335,40.519764499999994,13.009549338458564
12556.6,115.78504983333332,40.519774500000004,12.796192258268778
12557.2,115.78502783333333,40.519783833333335,12.356627403313523
12557.8,115.78500683333331,40.519793166666666,13.195014584871112
12558.4,115.78498483333333,40.51980366666667,13.57185173628212
12559.0,115.78496183333333,40.519814,9.365638100994103
12559.4,115.78494583333334,40.519821,18.945715636665273
12600.2,115.78491416666665,40.519836000000005,14.949185116749833
12600.8,115.78488933333334,40.519848,15.49326870484884
12601.4,115.78486366666667,40.5198605,15.753213762234289
12602.0,115.7848375,40.51987316666667,10.4000768648456
12602.4,115.78482033333333,40.51988166666667,21.047369037455113
12603.2,115.78478633333334,40.51989966666667,15.710919891043858
12603.8,115.78476083333335,40.519912999999995,15.700320977827387
12604.4,115.78473549999998,40.5199265,15.77239799708192
12605.0,115.78471016666666,40.519940166666665,15.97674185405665
12605.6,115.78468466666666,40.51995416666667,16.107990001911215
12606.2,115.78465916666667,40.5199685,15.997581419540973
12606.8,115.78463333333333,40.519982166666665,16.39884396786622
12607.4,115.78460666666666,40.519996,15.81478737913878
12608.0,115.78458049999999,40.520008833333335,15.91655449862936
12608.6,115.78455450000001,40.520022166666664,15.576047072667876
12609.2,115.78452916666666,40.52003533333333,15.323961605611272
12609.8,115.78450416666668,40.52004816666667,14.79565838074202
12610.4,115.78447999999999,40.5200605,14.190814012367008
12611.0,115.78445666666667,40.520072166666665,13.510907402675727
12611.6,115.78443433333332,40.52008316666667,9.047296577415823
12612.0,115.78441933333333,40.5200905,13.033606521193596
12612.6,115.78439783333333,40.52010116666667,12.921081171431046
12613.2,115.7843765,40.52011166666667,17.351975021578614
12614.0,115.78434800000001,40.520126,8.13934103856252
12614.4,115.78433500000001,40.52013316666667,15.71116322537959
12615.2,115.78430933333333,40.52014633333333,11.124062429884392
12615.8,115.78429116666666,40.52015566666667,10.858027871585442
12616.4,115.78427349999998,40.52016483333333,10.990180366480232
12617.0,115.78425666666665,40.52017516666667,7.297495405646703
12617.4,115.78424533333333,40.52018183333333,14.210901659552189
12618.2,115.78422366666668,40.52019533333333,10.176491842133006
12618.8,115.78420849999999,40.52020533333334,9.114825981974501
12619.4,115.78419600000001,40.52021516666667,8.714503093590016
12620.0,115.78418400000001,40.520224500000005,8.91546837059162
12620.6,115.78417283333334,40.52023483333333,8.350091566519152
12621.2,115.78416383333334,40.520245333333335,7.02090611022532
12621.8,115.78415616666668,40.52025416666667,6.23715156681846
12622.4,115.7841505,40.520262499999994,6.735299045413667
12623.0,115.78414666666667,40.52027216666667,6.388833791664376
12623.6,115.7841445,40.52028166666666,4.895984809626875
12624.0,115.78414366666667,40.520289000000005,7.8862732672259845
12624.6,115.78414366666667,40.52030083333333,10.783752755349743
12625.4,115.7841445,40.520317,7.614849622905395
12626.0,115.78414633333333,40.52032833333333,7.886702483978884
12626.6,115.78414916666667,40.520340000000004,7.846206742187625
12627.2,115.78415333333332,40.52035133333333,8.707223890372186
12627.8,115.7841575,40.520364,8.745314299183338
12628.4,115.7841635,40.52037633333334,8.819768650466457
12629.0,115.78417033333332,40.520388499999996,7.533341400965824
12629.6,115.78417833333333,40.520398,4.764521593851402
12630.0,115.78418333333333,40.520404,10.21847268100951
12630.8,115.784194,40.520416999999995,8.445411459151197
12631.4,115.78420183333334,40.52042816666667,5.722444399684185
12631.8,115.78420733333333,40.52043566666667,8.671832332359067
12632.4,115.78421449999999,40.5204475,12.184569811683405
12633.2,115.78422483333334,40.520464,9.196789263122294
12633.8,115.784231,40.520477,9.214855433317974
12634.4,115.78423783333334,40.520489833333336,9.143185504436621
12635.0,115.78424283333334,40.520503,8.744070619249733
12635.6,115.78424633333334,40.520515833333334,8.928080012291884
12636.2,115.78425133333333,40.52052866666667,8.633042218128852
12636.8,115.7842565,40.520541,8.669373387489914
12637.4,115.78425933333334,40.52055383333333,8.208679867509362
12638.0,115.78426166666668,40.520566,8.594876100105916
12638.6,115.78426583333334,40.520578500000006,9.352906491052181
12639.2,115.78427000000002,40.52059216666667,8.632207904572377
12639.8,115.78427349999998,40.52060483333333,8.669797094587441
12640.4,115.78427733333335,40.5206175,8.74449074442881
12641.0,115.78428183333332,40.52063016666667,8.070113713126899
12641.6,115.78428600000001,40.520641833333336,8.049520547556925
12642.2,115.78428916666665,40.52065366666667,7.968739846339563
12642.8,115.78429266666666,40.52066533333333,7.550951368893982
12643.4,115.78429550000001,40.5206765,4.482006796343544
12643.8,115.78429733333333,40.520683,8.890740405518383
12644.6,115.78430016666668,40.52069616666667,6.876940676294199
12645.2,115.78430033333333,40.520706499999996,7.782940219159995
12645.8,115.78430033333333,40.52071816666667,5.804249884228305
12646.2,115.78429983333332,40.520726833333335,12.572857723447807
12647.0,115.784299,40.52074566666667,10.085578552493827
12647.6,115.78429650000001,40.52076066666667,10.858878845233267
12648.2,115.78429366666666,40.520776833333336,11.939075344671188
12648.8,115.78428983333333,40.5207945,13.004273027586956
12649.4,115.784285,40.52081366666666,13.5535774242068
12650.0,115.784279,40.5208335,14.035153444898514
12650.6,115.78427266666668,40.520854,8.725877385484761
12651.0,115.78426833333333,40.52086666666666,17.599774057307364
12651.8,115.78425933333334,40.52089216666666,13.446436576335334
12652.4,115.78425183333333,40.520911500000004,13.637709920823449
12653.0,115.78424449999999,40.520931166666664,13.289144102440435
12653.6,115.7842365,40.520950166666665,13.05585170945233
12654.2,115.78422800000001,40.52096866666667,13.030920752811506
12654.8,115.78421966666669,40.52098716666667,13.24052549582423
12655.4,115.78421133333335,40.52100600000001,13.105976296009409
12656.0,115.78420200000001,40.52102433333334,12.98132397179536
12656.6,115.78419333333335,40.521042666666666,13.10557143160009
12657.2,115.78418466666666,40.52106116666666,8.557788495161114
12657.6,115.78417933333334,40.521073333333334,18.163114652500184
12658.4,115.78416733333333,40.521099,14.071108521618248
12659.0,115.78415850000002,40.521119,9.525572623405035
12659.4,115.78415233333332,40.5211325,19.554081737332357
12700.2,115.78414083333334,40.52116049999999,14.557065050537403
12700.8,115.78413299999998,40.5211815,9.908363955532405
12701.2,115.78412783333333,40.52119583333333,19.11681296987023
12702.0,115.78411966666665,40.52122383333334,13.517116619900612
12702.6,115.78411516666665,40.52124383333333,12.828466123826287
12703.2,115.784111,40.52126283333334,13.003846927728306
12703.8,115.78410733333334,40.521282166666666,13.299270829538893
12704.4,115.78410433333332,40.521302,12.953736892456327
12705.0,115.78410149999999,40.52132133333334,13.262543243290313
12705.6,115.78409949999998,40.521341166666666,13.078224425564624
12706.2,115.78409699999999,40.521360666666666,13.600202036963006
12706.8,115.78409466666666,40.521381,13.396290693700406
12707.4,115.78409183333333,40.521401,13.46848686631592
12708.0,115.78408983333333,40.52142116666666,13.789300931786869
12708.6,115.7840885,40.521441833333334,14.55494597914507
12709.2,115.78408816666666,40.52146366666667,14.88501950985337
12709.8,115.78408816666666,40.521485999999996,14.554946015994394
12710.4,115.78408933333334,40.52150783333333,14.885019547534561
12711.0,115.7840905,40.52153016666667,15.14405159583065
12711.6,115.78409250000001,40.52155283333333,15.025920461887038
12712.2,115.7840945,40.52157533333333,15.895338516612412
12712.8,115.78409616666667,40.52159916666667,16.238116257934383
12713.4,115.784098,40.521623500000004,15.895338560486806
12714.0,115.78409933333333,40.521647333333334,16.13810867579141
12714.6,115.78410133333334,40.521671500000004,16.68091302820411
12715.2,115.78410283333332,40.5216965,16.787359340472356
12715.8,115.78410450000001,40.521721666666664,16.4560700717356
12716.4,115.78410600000001,40.52174633333333,16.998243849767917
12717.0,115.784107,40.52177183333333,16.54432353350636
12717.6,115.78410716666667,40.52179666666667,16.544323557104782
12718.2,115.78410683333335,40.5218215,16.7776712819812
12718.8,115.78410600000001,40.52184666666667,16.55414834857025
12719.4,115.78410466666668,40.521871499999996,16.35740105779806
12720.0,115.78410283333332,40.521896,16.456070236003583
12720.6,115.78410149999999,40.52192066666667,16.67116322798234
12721.2,115.78410016666666,40.52194566666667,16.883504823400873
12721.8,115.78409883333333,40.521971,16.777671425795955
12722.4,115.78409733333335,40.52199616666667,17.0078066272649
12723.0,115.78409583333332,40.52202166666667,16.4461870199092
12723.6,115.7840945,40.522046333333336,16.45607037768005
12724.2,115.78409283333333,40.522071,16.806719303641646
12724.8,115.78409099999999,40.522096166666664,17.24428939112646
12725.4,115.78408916666667,40.522121999999996,17.486862053692246
12726.0,115.78408633333332,40.52214816666666,16.739294453205027
12726.6,115.78408316666668,40.52217316666667,17.169125830760397
12727.2,115.78407999999999,40.52219883333333,18.061017869890698
12727.8,115.78407666666665,40.52222583333333,17.37536090539177
12728.4,115.78407383333334,40.522251833333335,16.845371937025618
12729.0,115.78407066666665,40.522277,17.50544823616049
12729.6,115.78406766666667,40.52230316666667,17.30076957269629
12730.2,115.784064,40.522329,17.835405471746096
12730.8,115.78406083333333,40.52235566666666,18.26604235226348
12731.4,115.784058,40.522383,17.92590638605865
12732.0,115.78405516666665,40.522409833333334,18.582444877091998
12732.6,115.78405266666665,40.52243766666666,18.738849705461213
12733.2,115.784049,40.52246566666667,18.927918114857352
12733.8,115.78404616666667,40.522494,19.233390483213604
12734.4,115.78404383333333,40.52252283333333,18.92791817663355
12735.0,115.78404116666667,40.522551166666666,18.885349942458653
12735.6,115.78403699999998,40.52257933333333,18.842682995911485
12736.2,115.78403183333333,40.52260733333333,18.885778350927946
12736.8,115.784026,40.522635333333334,19.879723711701562
12737.4,115.78402183333334,40.522664999999996,19.85560140852166
12738.0,115.78401633333333,40.52269449999999,19.716331478698017
12738.6,115.78401116666667,40.52272383333333,18.548698261432197
12739.2,115.78400416666666,40.522751166666666,19.06486403022251
12739.8,115.78399883333334,40.5227795,19.03199527623502
12740.4,115.78399033333332,40.52280733333334,18.670591639211402
12741.0,115.78398316666666,40.522834833333334,18.645711061184343
12741.6,115.78397349999999,40.52286183333333,18.99779226491231
12742.2,115.78396533333334,40.522889666666664,19.485349564712344
12742.8,115.783959,40.522918499999996,19.276469536483926
12743.4,115.7839525,40.522947,18.95452743046807
12744.0,115.78394600000001,40.522974999999995,18.522382796967353
12744.6,115.78393933333334,40.52300233333334,19.402153876906507
12745.2,115.78393266666666,40.523030999999996,19.921003891881444
12745.8,115.78392633333333,40.5230605,19.48534975048879
12746.4,115.78392000000001,40.52308933333334,19.13296962975484
12747.0,115.78391383333334,40.523117666666664,19.864215534333006
12747.6,115.78390683333333,40.523147,19.904673648716123
12748.2,115.78390066666667,40.5231765,20.074628695646854
12748.8,115.78389533333332,40.52320633333333,20.130816474405485
12749.4,115.78389066666665,40.52323633333333,20.370825626236076
12750.0,115.78388583333331,40.52326666666667,19.76532087905033
12750.6,115.78388183333333,40.52329616666667,19.013625600676665
12751.2,115.78387733333332,40.523324499999994,19.183034250079434
12751.8,115.78387366666666,40.523353166666666,19.830591087028928
12752.4,115.7838705,40.523382833333336,20.362412351087087
12753.0,115.78386800000001,40.52341333333333,20.662325309831687
12753.6,115.78386683333335,40.52344433333334,20.106140856106585
12754.2,115.78386549999999,40.5234745,20.21860656147069
12754.8,115.78386483333334,40.52350483333333,20.654454911213172
12755.4,115.78386483333334,40.523535833333334,20.218606632575778
12756.0,115.78386516666666,40.52356616666667,20.106140996635418
12756.6,115.783866,40.52359633333333,20.338443766091086
12757.2,115.78386783333332,40.52362683333333,19.879293771921404
12757.8,115.78386916666665,40.52365666666667,20.44962727086049
12758.4,115.78387083333334,40.523687333333335,20.242717537732016
12759.0,115.78387316666667,40.52371766666667,19.93646440861401
12759.6,115.78387633333332,40.5237475,19.27561367894169
12800.2,115.7838795,40.52377633333333,18.407485094938792
12800.8,115.78388316666666,40.52380383333333,18.824988841172413
12801.4,115.78388633333334,40.523832,18.721489682725764
12802.0,115.78388949999999,40.52386,17.96215215604008
12802.6,115.78389266666666,40.523886833333336,17.925907925382926
12803.2,115.78389549999999,40.523913666666665,17.670986034148545
12803.8,115.78389766666666,40.52394016666666,18.006924419839812
12804.4,115.78389933333334,40.523967166666665,17.24429123634191
12805.0,115.78390083333333,40.523993000000004,17.131205643479326
12805.6,115.7839025,40.52401866666666,17.188057243961016
12806.2,115.78390583333334,40.524044333333336,17.524016311584546
12806.8,115.7839095,40.5240705,17.953527342537228
12807.4,115.78391466666666,40.52409716666667,17.872263508082607
12808.0,115.78392016666666,40.52412366666667,18.05329570144063
12808.6,115.78392766666666,40.524150166666665,17.964686120899202
12809.2,115.78393783333334,40.524176000000004,18.23377477569492
12809.8,115.78394899999999,40.524201999999995,18.429311717960363
12810.4,115.783962,40.524227833333335,18.91612777726356
12811.0,115.78397650000001,40.524254,18.745798121430912
12811.6,115.78399300000001,40.524279166666666,18.433220019000284
12812.2,115.78401066666666,40.524303333333336,18.347032415641362
12812.8,115.78403016666668,40.5243265,18.956519333077125
12813.4,115.78405116666666,40.52435,19.380280334025645
12814.0,115.78407333333334,40.52437366666666,19.720906391914767
12814.6,115.78409633333334,40.5243975,19.397750639301666
12815.2,115.78411916666667,40.52442083333334,19.489388490064936
12815.8,115.784142,40.524444333333335,20.167179996139208
12816.4,115.78416466666667,40.52446916666667,20.311781659008403
12817.0,115.78418783333333,40.524494,20.184002515497898
12817.6,115.78421116666665,40.5245185,20.167180053984254
12818.2,115.78423383333332,40.524543333333334,19.94157645499571
12818.8,115.78425700000001,40.524567499999996,19.97202795848689
12819.4,115.78427833333332,40.52459266666666,20.206377755245814
12820.0,115.78430016666668,40.524618000000004,20.656667741492374
12820.6,115.7843205,40.52464483333333,21.09098698381426
12821.2,115.78434066666665,40.524672499999994,20.982401132741728
12821.8,115.78436000000002,40.524700333333335,20.97503197694979
12822.4,115.78437966666667,40.524727999999996,20.75015707807587
12823.0,115.78439966666669,40.524755166666665,21.74312591351523
12823.6,115.78442166666667,40.524783166666666,21.967768434795154
12824.2,115.78444583333334,40.524810499999994,22.159012816688684
12824.8,115.78447033333332,40.524838,22.579158244294977
12825.4,115.784495,40.52486616666667,22.167059947272396
12826.0,115.78452016666667,40.52489333333333,22.435395578957916
12826.6,115.78454500000001,40.524921166666665,22.52075157032314
12827.2,115.78456883333335,40.524949666666664,22.571232682402563
12827.8,115.78459283333335,40.52497816666666,22.434313383186865
12828.4,115.78461666666665,40.5250065,22.259326341571118
12829.0,115.78463949999998,40.525035,22.31694519714223
12829.6,115.78466183333333,40.525063833333334,22.11312501555621
12830.2,115.7846845,40.52509216666667,21.891803115913834
12830.8,115.78470666666665,40.525120333333334,22.229346186157052
12831.4,115.78472866666668,40.525149166666665,22.039103382241155
12832.0,115.78475066666667,40.525177666666664,22.583037646822955
12832.6,115.78477216666667,40.525207333333334,22.64736422016337
12833.2,115.7847935,40.52523716666667,21.07518430597989
12833.8,115.78481316666667,40.525265,21.113723431593193
12834.4,115.784833,40.52529283333333,20.40323606650624
12835.0,115.78485233333335,40.52531966666666,20.499390102304886
